Date,USD
2018-11-14,1203.25
2018-11-15,1211.85
2018-11-16,1222.4
2018-11-19,1221.6
2018-11-20,1223.0
2018-11-21,1226.1
2018-11-22,1227.05
2018-11-23,1223.65
2018-11-26,1223.4
2018-11-27,1221.2
2018-11-28,1213.25
2018-11-29,1226.25
2018-11-30,1217.55
2018-12-03,1230.3
2018-12-04,1240.3
2018-12-05,1235.9
2018-12-06,1242.55
2018-12-07,1243.3
2018-12-10,1245.35
2018-12-11,1245.3
2018-12-12,1245.75
2018-12-13,1242.75
2018-12-14,1235.35
2018-12-17,1241.65
2018-12-18,1246.3
2018-12-19,1255.0
2018-12-20,1259.75
2018-12-21,1258.15
2018-12-24,1258.15
2018-12-25,1258.15
2018-12-26,1258.15
2018-12-27,1268.0
2018-12-28,1279.0
2018-12-31,1279.0
2019-01-01,1279.0
2019-01-02,1282.9
2019-01-03,1290.45
2019-01-04,1279.9
2019-01-07,1292.2
2019-01-08,1286.45
2019-01-09,1288.6
2019-01-10,1291.9
2019-01-11,1288.95
2019-01-14,1292.75
2019-01-15,1294.4
2019-01-16,1292.3
2019-01-17,1290.7
2019-01-18,1284.2
2019-01-21,1279.55
2019-01-22,1282.1
2019-01-23,1279.8
2019-01-24,1283.7
2019-01-25,1293.9
2019-01-28,1302.15
2019-01-29,1307.55
2019-01-30,1310.7
2019-01-31,1323.25
2019-02-01,1318.7
2019-02-04,1312.15
2019-02-05,1314.2
2019-02-06,1312.4
2019-02-07,1310.0
2019-02-08,1314.85
2019-02-11,1306.4
2019-02-12,1310.0
2019-02-13,1312.8
2019-02-14,1311.45
2019-02-15,1316.55
2019-02-18,1325.5
2019-02-19,1334.15
2019-02-20,1343.75
2019-02-21,1331.25
2019-02-22,1329.05
2019-02-25,1331.05
2019-02-26,1325.05
2019-02-27,1322.85
2019-02-28,1319.15
2019-03-01,1311.95
2019-03-04,1285.4
2019-03-05,1283.8
2019-03-06,1285.85
2019-03-07,1285.3
2019-03-08,1296.75
2019-03-11,1292.75
2019-03-12,1297.05
2019-03-13,1306.95
2019-03-14,1295.55
2019-03-15,1303.5
2019-03-18,1305.6
2019-03-19,1307.7
2019-03-20,1303.7
2019-03-21,1309.6
2019-03-22,1311.3
2019-03-25,1319.55
2019-03-26,1316.3
2019-03-27,1309.7
2019-03-28,1295.15
2019-03-29,1295.4
2019-04-01,1293.5
2019-04-02,1290.3
2019-04-03,1290.45
2019-04-04,1283.15
2019-04-05,1288.45
2019-04-08,1300.0
2019-04-09,1303.0
2019-04-10,1305.45
2019-04-11,1298.8
2019-04-12,1294.3
2019-04-15,1285.65
2019-04-16,1276.35
2019-04-17,1275.85
2019-04-18,1275.7
2019-04-19,1275.7
2019-04-22,1275.7
2019-04-23,1269.5
2019-04-24,1271.65
2019-04-25,1280.8
2019-04-26,1284.2
2019-04-29,1279.5
2019-04-30,1282.3
2019-05-01,1283.8
2019-05-02,1270.95
2019-05-03,1278.55
2019-05-06,1278.55
2019-05-07,1281.2
2019-05-08,1285.2
2019-05-09,1286.1
2019-05-10,1287.1
2019-05-13,1295.6
2019-05-14,1298.4
2019-05-15,1299.1
2019-05-16,1291.7
2019-05-17,1280.8
2019-05-20,1276.85
2019-05-21,1271.15
2019-05-22,1273.8
2019-05-23,1283.65
2019-05-24,1282.5
2019-05-27,1282.5
2019-05-28,1278.3
2019-05-29,1281.65
2019-05-30,1280.95
2019-05-31,1295.55
2019-06-03,1317.1
2019-06-04,1324.25
2019-06-05,1335.05
2019-06-06,1335.5
2019-06-07,1340.65
2019-06-10,1328.6
2019-06-11,1324.3
2019-06-12,1332.35
2019-06-13,1335.9
2019-06-14,1351.25
2019-06-17,1341.3
2019-06-18,1341.35
2019-06-19,1344.05
2019-06-20,1379.5
2019-06-21,1397.15
2019-06-24,1405.7
2019-06-25,1431.4
2019-06-26,1403.95
2019-06-27,1402.5
2019-06-28,1409.0
2019-07-01,1390.1
2019-07-02,1391.05
2019-07-03,1413.5
2019-07-04,1414.9
2019-07-05,1388.65
2019-07-08,1400.1
2019-07-09,1391.55
2019-07-10,1408.3
2019-07-11,1413.75
2019-07-12,1407.6
2019-07-15,1412.4
2019-07-16,1409.85
2019-07-17,1410.35
2019-07-18,1417.45
2019-07-19,1439.7
2019-07-22,1427.75
2019-07-23,1425.55
2019-07-24,1426.95
2019-07-25,1416.1
2019-07-26,1420.4
2019-07-29,1419.05
2019-07-30,1425.9
2019-07-31,1427.55
2019-08-01,1406.8
2019-08-02,1441.75
2019-08-05,1465.25
2019-08-06,1465.25
2019-08-07,1506.05
2019-08-08,1495.75
2019-08-09,1497.7
2019-08-12,1504.7
2019-08-13,1498.4
2019-08-14,1513.25
2019-08-15,1515.65
2019-08-16,1515.25
2019-08-19,1496.6
2019-08-20,1504.55
2019-08-21,1503.25
2019-08-22,1502.05
2019-08-23,1503.8
2019-08-26,1503.8
2019-08-27,1532.95
2019-08-28,1537.15
2019-08-29,1540.2
2019-08-30,1528.4
2019-09-02,1525.95
2019-09-03,1537.85
2019-09-04,1546.1
2019-09-05,1529.1
2019-09-06,1523.7
2019-09-09,1509.2
2019-09-10,1498.25
2019-09-11,1490.65
2019-09-12,1515.2
2019-09-13,1503.1
2019-09-16,1497.2
2019-09-17,1502.1
2019-09-18,1503.5
2019-09-19,1500.7
2019-09-20,1501.9
2019-09-23,1522.1
2019-09-24,1520.65
2019-09-25,1528.75
2019-09-26,1506.4
2019-09-27,1489.9
2019-09-30,1485.3
2019-10-01,1473.45
2019-10-02,1492.6
2019-10-03,1517.1
2019-10-04,1499.15
2019-10-07,1501.25
2019-10-08,1505.85
2019-10-09,1507.25
2019-10-10,1494.8
2019-10-11,1479.15
2019-10-14,1490.6
2019-10-15,1487.8
2019-10-16,1485.1
2019-10-17,1492.65
2019-10-18,1490.0
2019-10-21,1491.65
2019-10-22,1485.35
2019-10-23,1494.45
2019-10-24,1496.55
2019-10-25,1513.45
2019-10-28,1492.4
2019-10-29,1486.75
2019-10-30,1492.1
2019-10-31,1510.95
2019-11-01,1508.8
2019-11-04,1509.45
2019-11-05,1488.95
2019-11-06,1486.05
2019-11-07,1484.25
2019-11-08,1464.15
2019-11-11,1458.7
2019-11-12,1452.05
2019-11-13,1462.9
2019-11-14,1466.65
2019-11-15,1466.9
2019-11-18,1467.65
2019-11-19,1468.45
2019-11-20,1471.7
2019-11-21,1467.05
2019-11-22,1464.45
2019-11-25,1458.4
2019-11-26,1454.65
2019-11-27,1454.35
2019-11-28,1454.65
2019-11-29,1460.15
2019-12-02,1461.15
2019-12-03,1477.3
2019-12-04,1475.1
2019-12-05,1475.95
2019-12-06,1459.65
2019-12-09,1461.7
2019-12-10,1464.95
2019-12-11,1466.8
2019-12-12,1467.8
2019-12-13,1466.6
2019-12-16,1477.9
2019-12-17,1475.8
2019-12-18,1474.05
2019-12-19,1476.7
2019-12-20,1479.0
2019-12-23,1482.1
2019-12-24,1482.1
2019-12-25,1482.1
2019-12-26,1482.1
2019-12-27,1511.5
2019-12-30,1514.75
2019-12-31,1514.75
2020-01-01,1514.75
2020-01-02,1527.1
2020-01-03,1548.75
2020-01-06,1573.1
2020-01-07,1567.85
2020-01-08,1571.95
2020-01-09,1550.75
2020-01-10,1553.6
2020-01-13,1549.9
2020-01-14,1545.1
2020-01-15,1549.0
2020-01-16,1554.55
2020-01-17,1557.6
2020-01-20,1560.15
2020-01-21,1551.3
2020-01-22,1556.9
2020-01-23,1562.9
2020-01-24,1564.3
2020-01-27,1580.1
2020-01-28,1574.0
2020-01-29,1573.45
2020-01-30,1578.25
2020-01-31,1584.2
2020-02-03,1574.75
2020-02-04,1558.35
2020-02-05,1553.3
2020-02-06,1563.3
2020-02-07,1572.65
2020-02-10,1573.2
2020-02-11,1570.5
2020-02-12,1563.7
2020-02-13,1575.05
2020-02-14,1581.4
2020-02-17,1580.8
2020-02-18,1589.85
2020-02-19,1604.2
2020-02-20,1619.0
2020-02-21,1643.3
2020-02-24,1671.65
2020-02-25,1650.3
2020-02-26,1634.9
2020-02-27,1652.0
2020-02-28,1609.85
2020-03-02,1599.65
2020-03-03,1615.5
2020-03-04,1641.85
2020-03-05,1659.6
2020-03-06,1683.65
2020-03-09,1672.5
2020-03-10,1655.7
2020-03-11,1653.75
2020-03-12,1570.7
2020-03-13,1562.8
2020-03-16,1487.7
2020-03-17,1536.2
2020-03-18,1498.2
2020-03-19,1474.25
2020-03-20,1494.4
2020-03-23,1525.4
2020-03-24,1605.75
2020-03-25,1605.45
2020-03-26,1634.8
2020-03-27,1617.3
2020-03-30,1618.3
2020-03-31,1608.95
2020-04-01,1576.55
2020-04-02,1616.8
2020-04-03,1613.1
2020-04-06,1648.3
2020-04-07,1649.25
2020-04-08,1647.8
2020-04-09,1680.65
2020-04-10,1680.65
2020-04-13,1680.65
2020-04-14,1741.9
2020-04-15,1718.65
2020-04-16,1729.5
2020-04-17,1692.55
2020-04-20,1686.2
2020-04-21,1682.05
2020-04-22,1710.55
2020-04-23,1736.25
2020-04-24,1715.9
2020-04-27,1714.95
2020-04-28,1691.55
2020-04-29,1703.35
2020-04-30,1702.75
2020-05-01,1686.25
2020-05-04,1709.1
2020-05-05,1699.55
2020-05-06,1691.5
2020-05-07,1704.05
2020-05-08,1704.05
2020-05-11,1702.75
2020-05-12,1702.4
2020-05-13,1708.4
2020-05-14,1731.6
2020-05-15,1735.35
2020-05-18,1734.7
2020-05-19,1737.95
2020-05-20,1748.3
2020-05-21,1724.9
2020-05-22,1733.55
2020-05-25,1733.55
2020-05-26,1720.25
2020-05-27,1694.6
2020-05-28,1717.35
2020-05-29,1728.7
2020-06-01,1730.6
2020-06-02,1742.15
2020-06-03,1705.35
2020-06-04,1700.05
2020-06-05,1683.45
2020-06-08,1690.35
2020-06-09,1713.5
2020-06-10,1722.05
2020-06-11,1738.25
2020-06-12,1733.5
2020-06-15,1710.45
2020-06-16,1719.85
2020-06-17,1724.35
2020-06-18,1719.5
2020-06-19,1734.75
2020-06-22,1761.85
2020-06-23,1768.9
2020-06-24,1766.05
2020-06-25,1756.55
2020-06-26,1747.6
2020-06-29,1771.6
2020-06-30,1768.1
2020-07-01,1771.05
2020-07-02,1777.45
2020-07-03,1772.9
2020-07-06,1787.9
2020-07-07,1789.55
2020-07-08,1811.1
2020-07-09,1812.1
2020-07-10,1803.1
2020-07-13,1807.5
2020-07-14,1801.9
2020-07-15,1804.6
2020-07-16,1807.7
2020-07-17,1807.35
2020-07-20,1815.65
2020-07-21,1842.55
2020-07-22,1852.4
2020-07-23,1878.3
2020-07-24,1902.1
2020-07-27,1936.65
2020-07-28,1940.9
2020-07-29,1950.9
2020-07-30,1957.65
2020-07-31,1964.9
2020-08-03,1958.55
2020-08-04,1977.9
2020-08-05,2048.15
2020-08-06,2067.15
2020-08-07,2031.15
2020-08-10,2044.5
2020-08-11,1939.65
2020-08-12,1931.9
2020-08-13,1944.25
2020-08-14,1944.75
2020-08-17,1972.85
2020-08-18,2008.75
2020-08-19,1981.0
2020-08-20,1927.15
2020-08-21,1924.35
2020-08-24,1943.95
2020-08-25,1911.15
2020-08-26,1932.95
2020-08-27,1923.85
2020-08-28,1957.35
2020-08-31,1957.35
2020-09-01,1972.35
2020-09-02,1947.05
2020-09-03,1940.45
2020-09-04,1926.3
2020-09-07,1928.45
2020-09-08,1910.95
2020-09-09,1947.2
2020-09-10,1966.25
2020-09-11,1947.4
2020-09-14,1958.7
2020-09-15,1949.35
2020-09-16,1961.8
2020-09-17,1936.25
2020-09-18,1950.85
2020-09-21,1909.35
2020-09-22,1906.0
2020-09-23,1873.4
2020-09-24,1861.75
2020-09-25,1859.7
2020-09-28,1864.3
2020-09-29,1883.95
2020-09-30,1886.9
2020-10-01,1902.0
2020-10-02,1903.05
2020-10-05,1909.6
2020-10-06,1913.4
2020-10-07,1884.5
2020-10-08,1887.45
2020-10-09,1923.25
2020-10-12,1925.5
2020-10-13,1891.3
2020-10-14,1910.05
2020-10-15,1891.9
2020-10-16,1905.05
2020-10-19,1905.6
2020-10-20,1898.4
2020-10-21,1924.15
2020-10-22,1900.95
2020-10-23,1903.65
2020-10-26,1898.45
2020-10-27,1905.7
2020-10-28,1869.95
2020-10-29,1870.3
2020-10-30,1881.85
2020-11-02,1889.9
2020-11-03,1908.3
2020-11-04,1900.15
2020-11-05,1938.45
2020-11-06,1940.8
2020-11-09,1867.3
2020-11-10,1878.7
2020-11-11,1860.95
2020-11-12,1874.85
2020-11-13,1890.9
2020-11-16,1885.6
2020-11-17,1889.05
2020-11-18,1876.1
2020-11-19,1857.35
2020-11-20,1875.7
2020-11-23,1840.2
2020-11-24,1799.6
2020-11-25,1810.2
2020-11-26,1807.4
2020-11-27,1779.3
2020-11-30,1762.55
2020-12-01,1810.75
2020-12-02,1822.6
2020-12-03,1832.35
2020-12-04,1843.0
2020-12-07,1859.95
2020-12-08,1868.15
2020-12-09,1841.75
2020-12-10,1844.35
2020-12-11,1842.0
2020-12-14,1831.15
2020-12-15,1850.65
2020-12-16,1851.95
2020-12-17,1890.75
2020-12-18,1879.75
2020-12-21,1880.0
2020-12-22,1877.1
2020-12-23,1875.0
2020-12-24,1875.0
2020-12-25,1875.0
2020-12-28,1875.0
2020-12-29,1874.3
2020-12-30,1887.6
2020-12-31,1887.6
2021-01-01,1887.6
2021-01-04,1943.2
2021-01-05,1940.35
2021-01-06,1931.95
2021-01-07,1920.1
2021-01-08,1862.9
2021-01-11,1847.25
2021-01-12,1841.25
2021-01-13,1858.85
2021-01-14,1841.75
2021-01-15,1839.0
2021-01-18,1833.05
2021-01-19,1834.7
2021-01-20,1856.6
2021-01-21,1862.1
2021-01-22,1852.7
2021-01-25,1856.85
2021-01-26,1856.6
2021-01-27,1843.0
2021-01-28,1853.7
2021-01-29,1863.8
2021-02-01,1862.95
2021-02-02,1833.1
2021-02-03,1835.45
2021-02-04,1785.9
2021-02-05,1802.95
2021-02-08,1835.25
2021-02-09,1839.6
2021-02-10,1842.65
2021-02-11,1840.1
2021-02-12,1816.35
2021-02-15,1817.3
2021-02-16,1794.25
2021-02-17,1780.7
2021-02-18,1773.15
2021-02-19,1786.2
2021-02-22,1807.45
2021-02-23,1799.65
2021-02-24,1788.0
2021-02-25,1779.65
2021-02-26,1742.85
2021-03-01,1734.15
2021-03-02,1723.85
2021-03-03,1711.4
2021-03-04,1712.1
2021-03-05,1696.25
2021-03-08,1687.05
2021-03-09,1716.9
2021-03-10,1716.2
2021-03-11,1724.25
2021-03-12,1704.8
2021-03-15,1723.65
2021-03-16,1735.0
2021-03-17,1729.65
2021-03-18,1725.9
2021-03-19,1735.2
2021-03-22,1736.15
2021-03-23,1726.2
2021-03-24,1730.5
2021-03-25,1737.3
2021-03-26,1731.8
2021-03-29,1705.95
2021-03-30,1683.95
2021-03-31,1691.05
2021-04-01,1726.05
2021-04-02,1726.05
2021-04-05,1726.05
2021-04-06,1744.65
2021-04-07,1738.05
2021-04-08,1755.5
2021-04-09,1741.2
2021-04-12,1732.85
2021-04-13,1747.95
2021-04-14,1735.55
2021-04-15,1757.2
2021-04-16,1774.45
2021-04-19,1774.5
2021-04-20,1777.85
2021-04-21,1798.2
2021-04-22,1787.75
2021-04-23,1781.8
2021-04-26,1773.35
2021-04-27,1784.15
2021-04-28,1772.2
2021-04-29,1762.65
2021-04-30,1767.65
2021-05-03,1767.65
2021-05-04,1797.75
2021-05-05,1782.25
2021-05-06,1813.15
2021-05-07,1836.55
2021-05-10,1840.45
2021-05-11,1829.1
2021-05-12,1830.7
2021-05-13,1821.8
2021-05-14,1838.1
2021-05-17,1853.7
2021-05-18,1866.75
2021-05-19,1888.45
2021-05-20,1878.3
2021-05-21,1875.9
2021-05-24,1880.15
2021-05-25,1887.0
2021-05-26,1899.75
2021-05-27,1891.45
2021-05-28,1899.95
2021-05-31,1899.95
2021-06-01,1899.35
2021-06-02,1902.75
2021-06-03,1866.55
2021-06-04,1890.6
2021-06-07,1888.4
2021-06-08,1893.15
2021-06-09,1894.6
2021-06-10,1888.65
2021-06-11,1881.05
2021-06-14,1865.6
2021-06-15,1865.1
2021-06-16,1860.75
2021-06-17,1778.7
2021-06-18,1773.1
2021-06-21,1775.05
2021-06-22,1775.05
2021-06-23,1791.6
2021-06-24,1784.85
2021-06-25,1786.65
2021-06-28,1780.3
2021-06-29,1755.45
2021-06-30,1763.15
2021-07-01,1781.5
2021-07-02,1786.15
2021-07-05,1791.35
2021-07-06,1809.85
2021-07-07,1804.65
2021-07-08,1807.7
2021-07-09,1806.0
2021-07-12,1792.4
2021-07-13,1813.85
2021-07-14,1823.2
2021-07-15,1823.75
2021-07-16,1824.3
2021-07-19,1814.9
2021-07-20,1823.05
2021-07-21,1802.15
2021-07-22,1799.45
2021-07-23,1799.6
2021-07-26,1800.2
2021-07-27,1800.35
2021-07-28,1796.6
2021-07-29,1829.3
2021-07-30,1825.75
2021-08-02,1811.45
2021-08-03,1812.65
2021-08-04,1829.1
2021-08-05,1800.75
2021-08-06,1762.9
2021-08-09,1738.85
2021-08-10,1723.35
2021-08-11,1743.6
2021-08-12,1747.4
2021-08-13,1773.85
2021-08-16,1786.35
2021-08-17,1789.45
2021-08-18,1783.45
2021-08-19,1782.05
2021-08-20,1779.05
2021-08-23,1802.0
2021-08-24,1808.45
2021-08-25,1788.7
2021-08-26,1786.6
2021-08-27,1798.5
2021-08-30,1798.5
2021-08-31,1814.85
2021-09-01,1811.8
2021-09-02,1812.55
2021-09-03,1823.7
2021-09-06,1821.6
2021-09-07,1802.15
2021-09-08,1786.0
2021-09-09,1788.25
2021-09-10,1794.6
2021-09-13,1793.9
2021-09-14,1792.75
2021-09-15,1796.95
2021-09-16,1747.95
2021-09-17,1755.95
2021-09-20,1757.75
2021-09-21,1774.45
2021-09-22,1773.4
2021-09-23,1750.0
2021-09-24,1746.8
2021-09-27,1755.3
2021-09-28,1733.75
2021-09-29,1737.15
2021-09-30,1742.8
2021-10-01,1757.05
2021-10-04,1754.55
2021-10-05,1753.2
2021-10-06,1759.7
2021-10-07,1762.1
2021-10-08,1773.25
2021-10-11,1757.65
2021-10-12,1767.75
2021-10-13,1785.7
2021-10-14,1798.7
2021-10-15,1772.65
2021-10-18,1767.85
2021-10-19,1779.55
2021-10-20,1778.0
2021-10-21,1779.3
2021-10-22,1808.25
2021-10-25,1805.25
2021-10-26,1785.55
2021-10-27,1795.25
2021-10-28,1803.5
2021-10-29,1769.15
2021-11-01,1793.8
2021-11-02,1790.45
2021-11-03,1763.45
2021-11-04,1796.15
2021-11-05,1801.85
2021-11-08,1822.35
2021-11-09,1827.3
2021-11-10,1859.4
2021-11-11,1857.9
2021-11-12,1860.55
2021-11-15,1859.9
2021-11-16,1859.2
2021-11-17,1864.9
2021-11-18,1860.3
2021-11-19,1861.1
2021-11-22,1816.05
2021-11-23,1789.15
2021-11-24,1782.05
2021-11-25,1788.15
2021-11-26,1800.8
2021-11-29,1785.95
2021-11-30,1804.4
2021-12-01,1789.25
2021-12-02,1765.0
2021-12-03,1767.55
2021-12-06,1778.65
2021-12-07,1781.35
2021-12-08,1783.8
2021-12-09,1776.15
2021-12-10,1779.75
2021-12-13,1787.8
2021-12-14,1776.9
2021-12-15,1768.65
2021-12-16,1795.7
2021-12-17,1807.7
2021-12-20,1796.3
2021-12-21,1793.75
2021-12-22,1792.8
2021-12-23,1805.2
2021-12-24,1805.2
2021-12-27,1805.2
2021-12-28,1805.2
2021-12-29,1794.25
2021-12-30,1805.85
2021-12-31,1805.85
2022-01-03,1805.85
2022-01-04,1811.4
2022-01-05,1826.25
2022-01-06,1789.35
2022-01-07,1792.6
2022-01-10,1794.2
2022-01-11,1806.8
2022-01-12,1821.4
2022-01-13,1820.35
2022-01-14,1822.95
2022-01-17,1817.85
2022-01-18,1817.25
2022-01-19,1826.95
2022-01-20,1845.35
2022-01-21,1837.6
2022-01-24,1831.6
2022-01-25,1847.3
2022-01-26,1835.95
2022-01-27,1806.75
2022-01-28,1788.15
2022-01-31,1795.25
2022-02-01,1799.85
2022-02-02,1803.65
2022-02-03,1792.7
2022-02-04,1804.7
2022-02-07,1813.55
2022-02-08,1822.6
2022-02-09,1827.8
2022-02-10,1835.35
2022-02-11,1831.15
2022-02-14,1866.15
2022-02-15,1848.55
2022-02-16,1862.6
2022-02-17,1893.45
2022-02-18,1893.6
2022-02-21,1894.45
2022-02-22,1900.1
2022-02-23,1904.7
2022-02-24,1936.3
2022-02-25,1884.8
2022-02-28,1909.85
2022-03-01,1922.0
2022-03-02,1928.5
2022-03-03,1929.6
2022-03-04,1945.3
2022-03-07,1980.95
2022-03-08,2039.05
2022-03-09,1988.9
2022-03-10,1996.6
2022-03-11,1978.7
2022-03-14,1954.05
2022-03-15,1913.65
2022-03-16,1913.2
2022-03-17,1949.65
2022-03-18,1935.8
2022-03-21,1935.05
2022-03-22,1915.25
2022-03-23,1931.75
2022-03-24,1965.2
2022-03-25,1953.8
2022-03-28,1937.05
2022-03-29,1910.0
2022-03-30,1933.85
2022-03-31,1942.15
2022-04-01,1929.4
2022-04-04,1930.3
2022-04-05,1944.05
2022-04-06,1930.15
2022-04-07,1932.4
2022-04-08,1941.4
2022-04-11,1951.55
2022-04-12,1960.85
2022-04-13,1976.75
2022-04-14,1963.25
2022-04-15,1963.25
2022-04-18,1963.25
2022-04-19,1964.0
2022-04-20,1949.55
2022-04-21,1943.7
2022-04-22,1941.55
2022-04-25,1895.0
2022-04-26,1904.6
2022-04-27,1885.8
2022-04-28,1888.5
2022-04-29,1911.3
2022-05-02,1911.3
2022-05-03,1869.7
2022-05-04,1863.65
2022-05-05,1892.3
2022-05-06,1882.35
2022-05-09,1860.9
2022-05-10,1857.35
2022-05-11,1851.95
2022-05-12,1837.05
2022-05-13,1811.55
2022-05-16,1809.5
2022-05-17,1825.0
2022-05-18,1810.65
2022-05-19,1844.0
2022-05-20,1834.2
